Year,State,NMFS Name,Pounds,Dollars,Collection,Confidentiality
2017,WASHINGTON,"ROCKFISH, BLACKGILL","4,850","2,749",Commercial,Public
2017,WASHINGTON,"ROCKFISH, BOCACCIO","21,385","5,647",Commercial,Public
2017,WASHINGTON,"ROCKFISH, CANARY","87,744","25,102",Commercial,Public
2017,WASHINGTON,"ROCKFISH, COPPER",,31,Commercial,Public
2017,WASHINGTON,"ROCKFISH, DARKBLOTCHED","23,149","8,947",Commercial,Public
2017,WASHINGTON,"ROCKFISH, GREENSTRIPED","1,323",416,Commercial,Public
2017,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH","93,255","25,097",Commercial,Public
2017,WASHINGTON,"ROCKFISH, REDBANDED","48,943","29,201",Commercial,Public
2017,WASHINGTON,"ROCKFISH, REDSTRIPE",,,Commercial,Confidential
2017,WASHINGTON,"ROCKFISH, ROUGHEYE","104,279","60,375",Commercial,Public
2017,WASHINGTON,"ROCKFISH, SHARPCHIN",,,Commercial,Confidential
2017,WASHINGTON,"ROCKFISH, SHORTBELLY",,,Commercial,Confidential
2017,WASHINGTON,"ROCKFISH, SILVERGRAY","15,873","5,375",Commercial,Public
2017,WASHINGTON,"ROCKFISH, SPLITNOSE","5,071","1,309",Commercial,Public
2017,WASHINGTON,"ROCKFISH, WIDOW","470,907","81,121",Commercial,Public
2017,WASHINGTON,"ROCKFISH, YELLOWEYE","1,984","1,430",Commercial,Public
2017,WASHINGTON,"ROCKFISH, YELLOWEYE",,,Commercial,Confidential
2017,WASHINGTON,"ROCKFISH, YELLOWMOUTH",,47,Commercial,Public
2017,WASHINGTON,"ROCKFISH, YELLOWTAIL","1,742,311","386,654",Commercial,Public
2017,WASHINGTON,ROCKFISHES **,,,Commercial,Confidential
2017,WASHINGTON,ROCKFISHES **,"13,228","7,363",Commercial,Public
2017,WASHINGTON,SABLEFISH,"2,727,997","9,160,913",Commercial,Public
2017,WASHINGTON,"SALMON, CHINOOK","4,146,670","14,863,266",Commercial,Public
2017,WASHINGTON,"SALMON, CHUM","13,908,727","12,290,948",Commercial,Public
2017,WASHINGTON,"SALMON, COHO","2,088,437","4,272,271",Commercial,Public
2017,WASHINGTON,"SALMON, PINK","571,878","208,637",Commercial,Public
2017,WASHINGTON,"SALMON, SOCKEYE","125,222","349,195",Commercial,Public
2017,WASHINGTON,"SARDINE, PACIFIC",,,Commercial,Confidential
2017,WASHINGTON,SCALLOPS **,,,Commercial,Confidential
2017,WASHINGTON,SCULPINS **,441,250,Commercial,Public
2017,WASHINGTON,"SHAD, AMERICAN",,,Commercial,Confidential
2017,WASHINGTON,"SHARK, BLUE",,,Commercial,Confidential
2017,WASHINGTON,"SHARK, DOGFISH, SPINY","203,927","47,709",Commercial,Public
2017,WASHINGTON,"SHARK, THRESHER",,,Commercial,Confidential
2017,WASHINGTON,"SHARK, TOPE",,,Commercial,Confidential
2017,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","3,086",894,Commercial,Public
2017,WASHINGTON,"SHRIMP, BRINE","75,618","83,509",Commercial,Public
2017,WASHINGTON,"SHRIMP, OCEAN","6,890,760","3,167,849",Commercial,Public
2017,WASHINGTON,"SHRIMP, SPOT","386,029","3,526,253",Commercial,Public
2017,WASHINGTON,"SHRIMPS, PENAEID **","153,001","378,361",Commercial,Public
2017,WASHINGTON,"SKATE, BIG","3,307",690,Commercial,Public
2017,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","538,809","190,851",Commercial,Public
2017,WASHINGTON,"SMELT, EULACHON",,,Commercial,Confidential
2017,WASHINGTON,SMELTS **,"60,186","34,770",Commercial,Public
2017,WASHINGTON,"SOLE, DOVER","1,098,121","485,762",Commercial,Public
2017,WASHINGTON,"SOLE, ENGLISH","169,315","61,311",Commercial,Public
2017,WASHINGTON,"SOLE, PETRALE","837,756","883,430",Commercial,Public
2017,WASHINGTON,"SOLE, REX","189,818","65,055",Commercial,Public
2017,WASHINGTON,"SOLE, ROCK",,,Commercial,Confidential
2017,WASHINGTON,"SOLE, SAND",,,Commercial,Confidential
2017,WASHINGTON,"SQUIDS, LOLIGINIDAE **","11,684",345,Commercial,Public
2017,WASHINGTON,"STURGEON, WHITE","56,879","188,913",Commercial,Public
2017,WASHINGTON,"THORNYHEAD, LONGSPINE","7,716","2,794",Commercial,Public
2017,WASHINGTON,"THORNYHEAD, SHORTSPINE","165,126","142,241",Commercial,Public
2017,WASHINGTON,"THORNYHEAD, SHORTSPINE",,,Commercial,Confidential
2017,WASHINGTON,"TROUT, RAINBOW","201,723","458,511",Commercial,Public
2017,WASHINGTON,"TUNA, ALBACORE","11,452,560","23,494,038",Commercial,Public
2017,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","948,428","1,550,552",Commercial,Public
2017,WASHINGTON,"VERTEBRATES, JAWED",,,Commercial,Confidential
2017,WASHINGTON,"VERTEBRATES, JAWED","1,984",146,Commercial,Public
2017,WASHINGTON,WITHHELD FOR CONFIDENTIALITY,"2,046,108","2,767,609",Commercial,Public
2016,ALASKA,"CLAM, PACIFIC GEODUCK ","477,413","3,179,926",Commercial,Public
2016,ALASKA,"COD, PACIFIC ","707,196,375","189,451,049",Commercial,Public
2016,ALASKA,"CRAB, DUNGENESS ","2,683,824","8,215,020",Commercial,Public
2016,ALASKA,"CRAB, KING **","14,578,841","116,900,041",Commercial,Public
2016,ALASKA,"CRAB, SNOW ","39,573,607","105,808,302",Commercial,Public
2016,ALASKA,"CRAB, SOUTHERN TANNER ","11,770,447","28,786,814",Commercial,Public
2016,ALASKA,CRUSTACEANS **,"805,487","3,230,993",Commercial,Public
2016,ALASKA,"CUCUMBERS, SEA **","1,468,077","5,974,165",Commercial,Public
2016,ALASKA,FLATFISHES **,"35,074,076","4,358,701",Commercial,Public
2016,ALASKA,"FLOUNDER, ARROWTOOTH","59,709,556","6,357,552",Commercial,Public
2016,ALASKA,"HALIBUT, GREENLAND ","4,753,937","2,236,540",Commercial,Public
2016,ALASKA,"HALIBUT, PACIFIC ","23,262,004","117,066,035",Commercial,Public
2016,ALASKA,"HERRING, PACIFIC ","51,822,291","6,530,925",Commercial,Public
2016,ALASKA,LINGCOD ,"430,507","486,203",Commercial,Public
2016,ALASKA,"MACKEREL, ATKA ","121,285,587","30,964,901",Commercial,Public
2016,ALASKA,OCTOPUSES **,"669,531","262,887",Commercial,Public
2016,ALASKA,"POLLOCK, WALLEYE","3,355,058,553","484,372,956",Commercial,Public
2016,ALASKA,"ROCKFISH, CANARY ","2,365","1,184",Commercial,Public
2016,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH ","114,027,064","22,368,389",Commercial,Public
2016,ALASKA,"ROCKFISH, WIDOW ","25,678","1,834",Commercial,Public
2016,ALASKA,"ROCKFISH, YELLOWTAIL ","3,111","1,544",Commercial,Public
2016,ALASKA,ROCKFISHES **,"31,915,629","7,347,461",Commercial,Public
2016,ALASKA,SABLEFISH ,"21,757,596","85,309,199",Commercial,Public
2016,ALASKA,"SALMON, CHINOOK ","5,277,645","23,535,295",Commercial,Public
2016,ALASKA,"SALMON, CHUM ","92,542,374","51,563,814",Commercial,Public
2016,ALASKA,"SALMON, COHO ","27,396,734","31,084,413",Commercial,Public
2016,ALASKA,"SALMON, PINK ","130,239,993","40,195,716",Commercial,Public
2016,ALASKA,"SALMON, SOCKEYE ","287,139,354","303,313,612",Commercial,Public
2016,ALASKA,SCULPINS **,"113,032","3,526",Commercial,Public
2016,ALASKA,"SHARK, DOGFISH, SPINY ","22,963","2,497",Commercial,Public
2016,ALASKA,"SHRIMPS, PENAEID **","1,506,987","3,403,238",Commercial,Public
2016,ALASKA,"SKATES, RAJIDAE (FAMILY) **","17,438,496","6,175,276",Commercial,Public
2016,ALASKA,"SOLE, BUTTER ","1,207,084","183,357",Commercial,Public
2016,ALASKA,"SOLE, DOVER ","202,843","19,216",Commercial,Public
2016,ALASKA,"SOLE, ENGLISH ","65,819","8,075",Commercial,Public
2016,ALASKA,"SOLE, FLATHEAD ","24,975,463","3,553,718",Commercial,Public
2016,ALASKA,"SOLE, REX ","5,735,538","2,093,749",Commercial,Public
2016,ALASKA,"SOLE, ROCK ","101,949,008","14,749,700",Commercial,Public
2016,ALASKA,"SOLE, YELLOWFIN ","289,252,625","36,274,500",Commercial,Public
2016,ALASKA,"SQUIDS, LOLIGINIDAE **","1,357,290","42,510",Commercial,Public
2016,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","613,072","310,828",Commercial,Public
2016,ALASKA,"VERTEBRATES, JAWED","531,039","122,811",Commercial,Public
2016,WASHINGTON,"ANCHOVY, NORTHERN","610,018","153,512",Commercial,Public
2016,WASHINGTON,"BASS, WHITE SEA",,,Commercial,Confidential
2016,WASHINGTON,"BUTTERCLAM, WASHINGTON",,,Commercial,Confidential
2016,WASHINGTON,"CLAM, MANILA",,,Commercial,Confidential
2016,WASHINGTON,"CLAM, PACIFIC LITTLENECK",,,Commercial,Confidential
2016,WASHINGTON,"CLAM, PACIFIC, GAPER **",,,Commercial,Confidential
2016,WASHINGTON,"CLAM, SOFT",,,Commercial,Confidential
2016,WASHINGTON,"COCKLE, NUTTALL",,,Commercial,Confidential
2016,WASHINGTON,"COD, PACIFIC","663,150","308,473",Commercial,Public
2016,WASHINGTON,"CRAB, DUNGENESS","22,838,100","89,161,693",Commercial,Public
2016,WASHINGTON,"CRAB, SNOW/TANNER **","2,425","5,928",Commercial,Public
2016,WASHINGTON,"CUCUMBERS, SEA **","583,122","2,866,793",Commercial,Public
2016,WASHINGTON,FLATFISHES **,"48,943","15,178",Commercial,Public
2016,WASHINGTON,"FLOUNDER, ARROWTOOTH","120,593","11,762",Commercial,Public
2016,WASHINGTON,"FLOUNDER, PACIFIC, SANDDAB **",,,Commercial,Confidential
2016,WASHINGTON,"FLOUNDER, STARRY","1,102","2,309",Commercial,Public
2016,WASHINGTON,"GENEROSA, PANOPEA","5,341,353","58,161,296",Commercial,Public
2016,WASHINGTON,HAGFISHES **,"1,175,283","1,470,971",Commercial,Public
2016,WASHINGTON,"HAKE, PACIFIC (WHITING)","82,078,444","4,659,013",Commercial,Public
2016,WASHINGTON,"HALIBUT, PACIFIC","655,654","3,209,762",Commercial,Public
2016,WASHINGTON,"HERRING, PACIFIC","506,842","164,814",Commercial,Public
2016,WASHINGTON,JACK MACKEREL,"112,215","6,852",Commercial,Public
2016,WASHINGTON,LINGCOD,"274,255","242,139",Commercial,Public
2016,WASHINGTON,"MACKEREL, CHUB","47,620","2,944",Commercial,Public
2016,WASHINGTON,OCTOPUSES **,882,616,Commercial,Public
2016,WASHINGTON,"OYSTER, PACIFIC",,,Commercial,Confidential
2016,WASHINGTON,"POLLOCK, WALLEYE","31,306","4,724",Commercial,Public
2016,WASHINGTON,"RATFISH, SPOTTED",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, AURORA",441,157,Commercial,Public
2016,WASHINGTON,"ROCKFISH, BANK",,16,Commercial,Public
2016,WASHINGTON,"ROCKFISH, BLACK","3,748","3,238",Commercial,Public
2016,WASHINGTON,"ROCKFISH, BLACKGILL","5,071","3,333",Commercial,Public
2016,WASHINGTON,"ROCKFISH, BOCACCIO",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, CANARY","18,519","5,895",Commercial,Public
2016,WASHINGTON,"ROCKFISH, DARKBLOTCHED",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, DARKBLOTCHED","14,771","6,176",Commercial,Public
2016,WASHINGTON,"ROCKFISH, GREENSTRIPED",,47,Commercial,Public
2016,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH","29,321","10,230",Commercial,Public
2016,WASHINGTON,"ROCKFISH, REDBANDED","48,061","29,827",Commercial,Public
2016,WASHINGTON,"ROCKFISH, REDSTRIPE",441,128,Commercial,Public
2016,WASHINGTON,"ROCKFISH, ROUGHEYE","100,972","60,179",Commercial,Public
2016,WASHINGTON,"ROCKFISH, SHARPCHIN",220,98,Commercial,Public
2016,WASHINGTON,"ROCKFISH, SHORTBELLY",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, SILVERGRAY","1,984",811,Commercial,Public
2016,WASHINGTON,"ROCKFISH, SPLITNOSE","2,866",834,Commercial,Public
2016,WASHINGTON,"ROCKFISH, WIDOW","158,071","41,073",Commercial,Public
2016,WASHINGTON,"ROCKFISH, WIDOW",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, YELLOWEYE",441,373,Commercial,Public
2016,WASHINGTON,"ROCKFISH, YELLOWEYE",,,Commercial,Confidential
2016,WASHINGTON,"ROCKFISH, YELLOWMOUTH",220,125,Commercial,Public
2016,WASHINGTON,"ROCKFISH, YELLOWTAIL","921,090","369,735",Commercial,Public
2016,WASHINGTON,ROCKFISHES **,,,Commercial,Confidential
2016,WASHINGTON,ROCKFISHES **,"21,164","10,073",Commercial,Public
2016,WASHINGTON,SABLEFISH,"2,543,691","7,778,714",Commercial,Public
2016,WASHINGTON,"SALMON, CHINOOK","4,350,818","14,092,480",Commercial,Public
2016,WASHINGTON,"SALMON, CHUM","8,989,559","6,669,328",Commercial,Public
2016,WASHINGTON,"SALMON, COHO","2,875,927","5,525,138",Commercial,Public
2016,WASHINGTON,"SALMON, PINK",441,650,Commercial,Public
2016,WASHINGTON,"SALMON, SOCKEYE","157,630","369,468",Commercial,Public
2016,WASHINGTON,"SARDINE, PACIFIC","187,834","9,395",Commercial,Public
2016,WASHINGTON,SCALLOPS **,,,Commercial,Confidential
2016,WASHINGTON,SCULPINS **,441,441,Commercial,Public
2016,WASHINGTON,"SHAD, AMERICAN","170,197","5,627",Commercial,Public
2016,WASHINGTON,"SHARK, BLUE",,,Commercial,Confidential
2016,WASHINGTON,"SHARK, DOGFISH, SPINY","505,519","125,267",Commercial,Public
2016,WASHINGTON,"SHARK, THRESHER",,,Commercial,Confidential
2016,WASHINGTON,"SHARK, TOPE",,,Commercial,Confidential
2016,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","2,205",374,Commercial,Public
2016,WASHINGTON,"SHRIMP, BRINE","61,288","67,532",Commercial,Public
2016,WASHINGTON,"SHRIMP, OCEAN","14,317,243","8,709,915",Commercial,Public
2016,WASHINGTON,"SHRIMP, SPOT","387,352","3,082,386",Commercial,Public
2016,WASHINGTON,"SHRIMPS, PENAEID **","144,844","321,966",Commercial,Public
2016,WASHINGTON,"SKATE, BIG","2,646",755,Commercial,Public
2016,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","629,419","309,417",Commercial,Public
2016,WASHINGTON,"SMELT, EULACHON",,,Commercial,Confidential
2016,WASHINGTON,SMELTS **,"60,848","37,462",Commercial,Public
2016,WASHINGTON,"SOLE, DOVER","765,444","332,327",Commercial,Public
2016,WASHINGTON,"SOLE, ENGLISH","188,275","67,680",Commercial,Public
2016,WASHINGTON,"SOLE, PETRALE","704,156","750,982",Commercial,Public
2016,WASHINGTON,"SOLE, REX","187,834","68,732",Commercial,Public
2016,WASHINGTON,"SOLE, ROCK","17,637","7,299",Commercial,Public
2016,WASHINGTON,"SQUIDS, LOLIGINIDAE **","7,937",369,Commercial,Public
2016,WASHINGTON,"STURGEON, WHITE","50,265","165,062",Commercial,Public
2016,WASHINGTON,"THORNYHEAD, LONGSPINE","1,323","1,079",Commercial,Public
2016,WASHINGTON,"THORNYHEAD, SHORTSPINE",,,Commercial,Confidential
2016,WASHINGTON,"THORNYHEAD, SHORTSPINE","116,404","87,076",Commercial,Public
2016,WASHINGTON,"TROUT, RAINBOW","377,210","838,870",Commercial,Public
2016,WASHINGTON,"TUNA, ALBACORE","15,514,793","24,716,003",Commercial,Public
2016,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","749,130","1,013,360",Commercial,Public
2016,WASHINGTON,"VERTEBRATES, JAWED",,,Commercial,Confidential
2016,WASHINGTON,"VERTEBRATES, JAWED","5,732","1,034",Commercial,Public
2016,WASHINGTON,WITHHELD FOR CONFIDENTIALITY,"1,026,471","2,094,413",Commercial,Public
2015,ALASKA,"CLAM, PACIFIC GEODUCK ","640,171","2,824,419",Commercial,Public
2015,ALASKA,"COD, PACIFIC ","698,100,890","172,262,861",Commercial,Public
2015,ALASKA,"CRAB, DUNGENESS ","3,591,365","10,751,267",Commercial,Public
2015,ALASKA,"CRAB, KING **","16,296,362","107,904,204",Commercial,Public
2015,ALASKA,"CRAB, SNOW ","60,911,842","124,614,335",Commercial,Public
2015,ALASKA,"CRAB, SOUTHERN TANNER ","16,430,056","35,845,726",Commercial,Public
2015,ALASKA,CRUSTACEANS **,"1,375,026","2,700,905",Commercial,Public
2015,ALASKA,"CUCUMBERS, SEA **","1,631,338","5,828,498",Commercial,Public
2015,ALASKA,FLATFISHES **,"40,043,265","4,804,645",Commercial,Public
2015,ALASKA,"FLOUNDER, ARROWTOOTH","58,500,955","6,122,627",Commercial,Public
2015,ALASKA,"HALIBUT, GREENLAND ","4,595,228","1,694,914",Commercial,Public
2015,ALASKA,"HALIBUT, PACIFIC ","22,850,252","110,709,471",Commercial,Public
2015,ALASKA,"HERRING, PACIFIC ","68,369,506","7,012,693",Commercial,Public
2015,ALASKA,LINGCOD ,"433,430","388,642",Commercial,Public
2015,ALASKA,"MACKEREL, ATKA ","117,678,656","26,337,222",Commercial,Public
2015,ALASKA,OCTOPUSES **,"1,024,152","511,704",Commercial,Public
2015,ALASKA,"POLLOCK, WALLEYE","3,262,567,536","503,830,369",Commercial,Public
2015,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH ","105,886,754","19,218,978",Commercial,Public
2015,ALASKA,"ROCKFISH, YELLOWTAIL ","2,988","1,590",Commercial,Public
2015,ALASKA,ROCKFISHES **,"35,968,664","7,289,331",Commercial,Public
2015,ALASKA,SABLEFISH ,"23,850,181","84,447,675",Commercial,Public
2015,ALASKA,"SALMON, CHINOOK ","6,264,416","20,509,804",Commercial,Public
2015,ALASKA,"SALMON, CHUM ","115,632,266","57,852,491",Commercial,Public
2015,ALASKA,"SALMON, COHO ","24,529,353","17,881,258",Commercial,Public
2015,ALASKA,"SALMON, PINK ","604,767,433","124,209,596",Commercial,Public
2015,ALASKA,"SALMON, SOCKEYE ","289,648,637","234,517,188",Commercial,Public
2015,ALASKA,SCULPINS **,"92,131","2,118",Commercial,Public
2015,ALASKA,"SHRIMPS, PENAEID **","1,395,980","2,513,564",Commercial,Public
2015,ALASKA,"SKATES, RAJIDAE (FAMILY) **","20,412,010","3,151,558",Commercial,Public
2015,ALASKA,"SOLE, BUTTER ","698,588","95,803",Commercial,Public
2015,ALASKA,"SOLE, DOVER ","169,219","10,838",Commercial,Public
2015,ALASKA,"SOLE, ENGLISH ","57,885","5,995",Commercial,Public
2015,ALASKA,"SOLE, FLATHEAD ","26,251,415","3,592,128",Commercial,Public
2015,ALASKA,"SOLE, REX ","5,742,944","1,820,837",Commercial,Public
2015,ALASKA,"SOLE, ROCK ","103,474,737","14,807,326",Commercial,Public
2015,ALASKA,"SOLE, YELLOWFIN ","271,312,897","33,856,391",Commercial,Public
2015,ALASKA,"SQUIDS, LOLIGINIDAE **","3,762,376","162,967",Commercial,Public
2015,ALASKA,"VERTEBRATES, JAWED","168,588","107,069",Commercial,Public
2015,WASHINGTON,"ANCHOVY, NORTHERN",,,Commercial,Confidential
2015,WASHINGTON,"BASS, WHITE SEA",,,Commercial,Confidential
2015,WASHINGTON,"BUTTERCLAM, WASHINGTON",,,Commercial,Confidential
2015,WASHINGTON,"CLAM, MANILA",,,Commercial,Confidential
2015,WASHINGTON,"CLAM, PACIFIC LITTLENECK",,,Commercial,Confidential
2015,WASHINGTON,"CLAM, PACIFIC RAZOR","68,564","114,683",Commercial,Public
2015,WASHINGTON,"CLAM, PACIFIC, GAPER **",,,Commercial,Confidential
2015,WASHINGTON,CLAMS **,,,Commercial,Confidential
2015,WASHINGTON,"COCKLE, NUTTALL",,,Commercial,Confidential
2015,WASHINGTON,"COD, PACIFIC","1,125,459","490,486",Commercial,Public
2015,WASHINGTON,"CRAB, DUNGENESS","15,122,150","72,818,286",Commercial,Public
2015,WASHINGTON,"CRAB, SNOW/TANNER **","17,637","40,036",Commercial,Public
2015,WASHINGTON,"CUCUMBERS, SEA **","856,274","4,008,852",Commercial,Public
2015,WASHINGTON,FLATFISHES **,,,Commercial,Confidential
2015,WASHINGTON,"FLOUNDER, ARROWTOOTH","154,764","15,130",Commercial,Public
2015,WASHINGTON,"FLOUNDER, PACIFIC, SANDDAB **",,,Commercial,Confidential
2015,WASHINGTON,"FLOUNDER, STARRY",,,Commercial,Confidential
2015,WASHINGTON,"GENEROSA, PANOPEA","4,937,246","43,453,064",Commercial,Public
2015,WASHINGTON,HAGFISHES **,"1,239,217","1,385,511",Commercial,Public
2015,WASHINGTON,"HAKE, PACIFIC (WHITING)","32,977,367","2,563,342",Commercial,Public
2015,WASHINGTON,"HALIBUT, PACIFIC","556,667","2,623,563",Commercial,Public
2015,WASHINGTON,"HERRING, PACIFIC","677,700","263,028",Commercial,Public
2015,WASHINGTON,JACK MACKEREL,"300,490","31,022",Commercial,Public
2015,WASHINGTON,LINGCOD,"128,309","107,239",Commercial,Public
2015,WASHINGTON,"MACKEREL, CHUB",,,Commercial,Confidential
2015,WASHINGTON,OCTOPUSES **,"1,543","1,013",Commercial,Public
2015,WASHINGTON,"OYSTER, PACIFIC",,,Commercial,Confidential
2015,WASHINGTON,"POLLOCK, WALLEYE",,,Commercial,Confidential
2015,WASHINGTON,"RATFISH, SPOTTED",,,Commercial,Confidential
2015,WASHINGTON,"ROCKFISH, AURORA",220,163,Commercial,Public
2015,WASHINGTON,"ROCKFISH, BLACK","1,764","1,452",Commercial,Public
2015,WASHINGTON,"ROCKFISH, BLACKGILL","3,968","2,108",Commercial,Public
2015,WASHINGTON,"ROCKFISH, CANARY","20,062","9,689",Commercial,Public
2015,WASHINGTON,"ROCKFISH, DARKBLOTCHED",,,Commercial,Confidential
2015,WASHINGTON,"ROCKFISH, DARKBLOTCHED","24,030","12,047",Commercial,Public
2015,WASHINGTON,"ROCKFISH, GREENSTRIPED",441,132,Commercial,Public
2015,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH","25,133","12,515",Commercial,Public
2015,WASHINGTON,"ROCKFISH, REDBANDED","51,147","30,099",Commercial,Public
2015,WASHINGTON,"ROCKFISH, REDSTRIPE",,,Commercial,Confidential
2015,WASHINGTON,"ROCKFISH, ROUGHEYE","85,098","42,781",Commercial,Public
2015,WASHINGTON,"ROCKFISH, SHARPCHIN",220,99,Commercial,Public
2015,WASHINGTON,"ROCKFISH, SHORTBELLY",,,Commercial,Confidential
2015,WASHINGTON,"ROCKFISH, SILVERGRAY",220,33,Commercial,Public
2015,WASHINGTON,"ROCKFISH, SPLITNOSE",882,375,Commercial,Public
2015,WASHINGTON,"ROCKFISH, WIDOW","380,958","157,569",Commercial,Public
2015,WASHINGTON,"ROCKFISH, YELLOWEYE","1,764",884,Commercial,Public
2015,WASHINGTON,"ROCKFISH, YELLOWEYE",,,Commercial,Confidential
2015,WASHINGTON,"ROCKFISH, YELLOWMOUTH","1,323",645,Commercial,Public
2015,WASHINGTON,"ROCKFISH, YELLOWTAIL","1,164,921","557,161",Commercial,Public
2015,WASHINGTON,ROCKFISHES **,,,Commercial,Confidential
2015,WASHINGTON,ROCKFISHES **,"48,281","22,204",Commercial,Public
2015,WASHINGTON,SABLEFISH,"2,326,095","7,003,406",Commercial,Public
2015,WASHINGTON,"SALMON, CHINOOK","7,399,587","19,221,097",Commercial,Public
2015,WASHINGTON,"SALMON, CHUM","10,018,455","5,745,873",Commercial,Public
2015,WASHINGTON,"SALMON, COHO","616,632","910,914",Commercial,Public
2015,WASHINGTON,"SALMON, PINK","2,973,371","703,442",Commercial,Public
2015,WASHINGTON,"SALMON, SOCKEYE","470,907","688,402",Commercial,Public
2015,WASHINGTON,"SARDINE, PACIFIC",,,Commercial,Confidential
2015,WASHINGTON,SCULPINS **,661,571,Commercial,Public
2015,WASHINGTON,"SHAD, AMERICAN","75,839","5,268",Commercial,Public
2015,WASHINGTON,"SHARK, BLUE",,,Commercial,Confidential
2015,WASHINGTON,"SHARK, DOGFISH, SPINY","683,873","146,922",Commercial,Public
2015,WASHINGTON,"SHARK, THRESHER",,,Commercial,Confidential
2015,WASHINGTON,"SHARK, TOPE",,,Commercial,Confidential
2015,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","9,259",181,Commercial,Public
2015,WASHINGTON,"SHRIMP, BRINE",,,Commercial,Confidential
2015,WASHINGTON,"SHRIMP, OCEAN","41,536,364","29,658,148",Commercial,Public
